Member,HS_Code,Label_EN,Explanatory_EN
http://data.europa.eu/xsp/cn2024/110423000080,1104.23,1104 23 -- Of maize (corn),"Hulled, pearled, sliced, kibbled or otherwise worked maize grains (excl. rolled, flaked, pellets and flour)"
http://data.europa.eu/xsp/cn2024/110429000080,1104.29,1104 29 -- Of other cereals,"Grains of cereals, hulled, pearled, sliced, kibbled or otherwise worked (excl. rolled, flaked, flour, pellets, and oats and maize, and husked and semi- or wholly milled rice and broken rice)"
http://data.europa.eu/xsp/cn2024/110430000080,1104.30,"1104 30 - Germ of cereals, whole, rolled, flaked or ground","Germ of cereals, whole, rolled, flaked or ground"
http://data.europa.eu/xsp/cn2024/110510000080,1105.10,"1105 10 00 - Flour, meal and powder","Flour, meal and powder of potatoes"
http://data.europa.eu/xsp/cn2024/110520000080,1105.20,"1105 20 00 - Flakes, granules and pellets","Flakes, granules and pellets of potatoes"
http://data.europa.eu/xsp/cn2024/110610000080,1106.10,1106 10 00 - Of the dried leguminous vegetables of heading 0713,"Flour, meal and powder of peas, beans, lentils and the other dried leguminous vegetables of heading 0713"
http://data.europa.eu/xsp/cn2024/110620000080,1106.20,1106 20 - Of sago or of roots or tubers of heading 0714,"Flour, meal and powder of sago or of roots or tubers of manioc, arrowroot, salep, sweet potatoes and similar roots and tubers with a high content of starch or inulin of heading 0714"
http://data.europa.eu/xsp/cn2024/110630000080,1106.30,1106 30 - Of the products of Chapter 8,"Flour, meal and powder of produce of chapter 8 ""Edible fruit and nuts; peel of citrus fruits or melons"""
http://data.europa.eu/xsp/cn2024/110710000080,1107.10,1107 10 - Not roasted,Malt (excl. roasted)
http://data.europa.eu/xsp/cn2024/110720000080,1107.20,1107 20 00 - Roasted,Roasted malt
http://data.europa.eu/xsp/cn2024/110811000080,1108.11,1108 11 00 -- Wheat starch,Wheat starch
http://data.europa.eu/xsp/cn2024/110812000080,1108.12,1108 12 00 -- Maize (corn) starch,Maize starch
http://data.europa.eu/xsp/cn2024/110813000080,1108.13,1108 13 00 -- Potato starch,Potato starch
http://data.europa.eu/xsp/cn2024/110814000080,1108.14,1108 14 00 -- Manioc (cassava) starch,Manioc starch
http://data.europa.eu/xsp/cn2024/110819000080,1108.19,1108 19 -- Other starches,"Starch (excl. wheat, maize, potato and manioc)"
http://data.europa.eu/xsp/cn2024/110820000080,1108.20,1108 20 00 - Inulin,Inulin
http://data.europa.eu/xsp/cn2024/110900000080,1109.00,"1109 00 00 Wheat gluten, whether or not dried","Wheat gluten, whether or not dried"
http://data.europa.eu/xsp/cn2024/120110000080,1201.10,1201 10 00 - Seed,"Soya bean seed, for sowing"
http://data.europa.eu/xsp/cn2024/120190000080,1201.90,1201 90 00 - Other,"Soya beans, whether or not broken (excl. seed for sowing)"
http://data.europa.eu/xsp/cn2024/120230000080,1202.30,1202 30 00 - Seed,"Groundnut seed, for sowing"
http://data.europa.eu/xsp/cn2024/120241000080,1202.41,1202 41 00 -- In shell,"Groundnuts, in shell (excl. seed for sowing, roasted or otherwise cooked)"
http://data.europa.eu/xsp/cn2024/120242000080,1202.42,"1202 42 00 -- Shelled, whether or not broken","Groundnuts, shelled, whether or not broken (excl. seed for sowing, roasted or otherwise cooked)"
http://data.europa.eu/xsp/cn2024/120300000080,1203.00,1203 00 00 Copra,Copra
http://data.europa.eu/xsp/cn2024/120400000080,1204.00,"1204 00 Linseed, whether or not broken","Linseed, whether or not broken"
http://data.europa.eu/xsp/cn2024/120510000080,1205.10,1205 10 - Low erucic acid rape or colza seeds,"Low erucic acid rape or colza seeds ""yielding a fixed oil which has an erucic acid content of < 2% and yielding a solid component of glucosinolates of < 30 micromoles/g"""
http://data.europa.eu/xsp/cn2024/120590000080,1205.90,1205 90 00 - Other,"High erucic rape or colza seeds ""yielding a fixed oil which has an erucic acid content of >= 2% and yielding a solid component of glucosinolates of >= 30 micromoles/g"", whether or not broken"
http://data.europa.eu/xsp/cn2024/120600000080,1206.00,"1206 00 Sunflower seeds, whether or not broken","Sunflower seeds, whether or not broken"
http://data.europa.eu/xsp/cn2024/120710000080,1207.10,1207 10 00 - Palm nuts and kernels,Palm nuts and kernels
http://data.europa.eu/xsp/cn2024/120721000080,1207.21,1207 21 00 -- Seed,Cotton seeds for sowing
http://data.europa.eu/xsp/cn2024/120729000080,1207.29,1207 29 00 -- Other,Cotton seeds (excl. for sowing)
http://data.europa.eu/xsp/cn2024/120730000080,1207.30,1207 30 00 - Castor oil seeds,Castor oil seeds
http://data.europa.eu/xsp/cn2024/120740000080,1207.40,1207 40 - Sesamum seeds,"Sesamum seeds, whether or not broken"
http://data.europa.eu/xsp/cn2024/120750000080,1207.50,1207 50 - Mustard seeds,"Mustard seeds, whether or not broken"
http://data.europa.eu/xsp/cn2024/120760000080,1207.60,1207 60 00 - Safflower (Carthamus tinctorius) seeds,"Safflower ""Carthamus tinctorius"" seeds"
http://data.europa.eu/xsp/cn2024/120770000080,1207.70,1207 70 00 - Melon seeds,Melon seeds
http://data.europa.eu/xsp/cn2024/120791000080,1207.91,1207 91 -- Poppy seeds,"Poppy seeds, whether or not broken"
http://data.europa.eu/xsp/cn2024/120799000080,1207.99,1207 99 -- Other,"Oil seeds and oleaginous fruits, whether or not broken (excl. edible nuts, olives, soya beans, groundnuts, copra, linseed, rape or colza seeds, sunflower seeds, palm nuts and kernels, cotton, castor oil, sesamum, mustard, safflower, melon and poppy seeds)"
http://data.europa.eu/xsp/cn2024/120810000080,1208.10,1208 10 00 - Of soya beans,Soya bean flour and meal
http://data.europa.eu/xsp/cn2024/120890000080,1208.90,1208 90 00 - Other,Flours and meal of oil seeds or oleaginous fruit (excl. soya and mustard)
http://data.europa.eu/xsp/cn2024/120910000080,1209.10,1209 10 00 - Sugar beet seeds,"Sugar beet seed, for sowing"
http://data.europa.eu/xsp/cn2024/120921000080,1209.21,1209 21 00 -- Lucerne (alfalfa) seeds,Alfalfa seed for sowing
http://data.europa.eu/xsp/cn2024/120922000080,1209.22,1209 22 -- Clover (Trifolium spp.) seeds,"Clover ""Trifolium spp"" seed, for sowing"
http://data.europa.eu/xsp/cn2024/120923000080,1209.23,1209 23 -- Fescue seeds,Fescue seed for sowing
http://data.europa.eu/xsp/cn2024/120924000080,1209.24,1209 24 00 -- Kentucky blue grass (Poa pratensis L.) seeds,"Kentucky blue grass ""Poa pratensis L."" seed for sowing"
http://data.europa.eu/xsp/cn2024/120925000080,1209.25,"1209 25 -- Ryegrass (Lolium multiflorum Lam., Lolium perenne L.) seeds","Ryegrass ""Lolium multiflorum lam., Lolium perenne L."" seed, for sowing"
http://data.europa.eu/xsp/cn2024/120929000080,1209.29,1209 29 -- Other,"Seeds of forage plants for sowing (excl. of cereals and of sugar beet, alfalfa, clover ""Trifolium spp."", fescue, Kentucky blue grass ""Poa pratensis L."" and ryegrass ""Lolium multiflorum lam. and Lolium perenne L."")"
http://data.europa.eu/xsp/cn2024/120930000080,1209.30,1209 30 00 - Seeds of herbaceous plants cultivated principally for their flowers,"Seeds of herbaceous plants cultivated mainly for flowers, for sowing"
http://data.europa.eu/xsp/cn2024/120991000080,1209.91,1209 91 -- Vegetable seeds,"Vegetable seeds, for sowing"
http://data.europa.eu/xsp/cn2024/120999000080,1209.99,1209 99 -- Other,"Seeds, fruits and spores, for sowing (excl. leguminous vegetables and sweetcorn, coffee, tea, maté and spices, cereals, oil seeds and oleaginous fruits, beets, forage plants, vegetable seeds, and seeds of herbaceous plants cultivated mainly for flowers or used primarily in perfumery, medicaments or for insecticidal, fungicidal or similar purposes)"
http://data.europa.eu/xsp/cn2024/121010000080,1210.10,"1210 10 00 - Hop cones, neither ground nor powdered nor in the form of pellets","Hop cones, fresh or dried (excl. ground, powdered or in the form of pellets)"
http://data.europa.eu/xsp/cn2024/121020000080,1210.20,"1210 20 - Hop cones, ground, powdered or in the form of pellets; lupulin","Hop cones, ground, powdered or in the form of pellets; lupulin"
http://data.europa.eu/xsp/cn2024/121120000080,1211.20,1211 20 00 - Ginseng roots,"Ginseng roots, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered"
http://data.europa.eu/xsp/cn2024/121130000080,1211.30,1211 30 00 - Coca leaf,"Coca leaf, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered"
http://data.europa.eu/xsp/cn2024/121140000080,1211.40,1211 40 00 - Poppy straw,"Poppy straw, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered"
http://data.europa.eu/xsp/cn2024/121150000080,1211.50,1211 50 00 - Ephedra,"Ephedra plants and parts thereof, incl. seeds and fruits, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered"
http://data.europa.eu/xsp/cn2024/121160000080,1211.60,1211 60 00 - Bark of African cherry (Prunus africana),"Bark of African cherry ""Prunus africana"", fresh, chilled, frozen or dried, whether or not cut, crushed or powdered"
http://data.europa.eu/xsp/cn2024/121190000080,1211.90,1211 90 - Other,"Plants, parts of plants, incl. seeds and fruits, used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered (excl. ginseng roots, coca leaf, poppy straw, ephedra and bark of African cherry)"
http://data.europa.eu/xsp/cn2024/121221000080,1212.21,1212 21 00 -- Fit for human consumption,"Seaweeds and other algae, fresh, chilled, frozen or dried, whether or not ground, fit for human consumption"
http://data.europa.eu/xsp/cn2024/121229000080,1212.29,1212 29 00 -- Other,"Seaweeds and other algae, fresh, chilled, frozen or dried, whether or not ground, unfit for human consumption"
http://data.europa.eu/xsp/cn2024/121291000080,1212.91,1212 91 -- Sugar beet,"Sugar beet, fresh, chilled, frozen or dried, whether or not ground"
http://data.europa.eu/xsp/cn2024/121292000080,1212.92,1212 92 00 -- Locust beans (carob),"Locust beans ""carob"", fresh, chilled, frozen or dried, whether or not ground"
http://data.europa.eu/xsp/cn2024/121293000080,1212.93,1212 93 00 -- Sugar cane,"Sugar cane, fresh, chilled, frozen or dried, whether or not ground"
http://data.europa.eu/xsp/cn2024/121294000080,1212.94,1212 94 00 -- Chicory roots,"Chicory roots, fresh, chilled, frozen or dried, whether or not ground"
http://data.europa.eu/xsp/cn2024/121299000080,1212.99,1212 99 -- Other,"Fruit stones and kernels and other vegetable products, incl. unroasted chicory roots of the variety cichorium intybus sativum, of a kind used primarily for human consumption, n.e.s."
http://data.europa.eu/xsp/cn2024/121300000080,1213.00,"1213 00 00 Cereal straw and husks, unprepared, whether or not chopped, ground, pressed or in the form of pellets","Cereal straw and husks, unprepared, whether or not chopped, ground, pressed or in the form of pellets"
http://data.europa.eu/xsp/cn2024/121410000080,1214.10,1214 10 00 - Lucerne (alfalfa) meal and pellets,Alfalfa meal and pellets
http://data.europa.eu/xsp/cn2024/121490000080,1214.90,1214 90 - Other,"Swedes, mangolds, fodder roots, hay, lucerne ""alfalfa"", clover, sainfoin, forage kale, lupines, vetches and similar forage products, whether or not in the form of pellets (excl. lucerne ""alfalfa"" meal and pellets)"
http://data.europa.eu/xsp/cn2024/130120000080,1301.20,1301 20 00 - Gum Arabic,Natural gum Arabic
http://data.europa.eu/xsp/cn2024/130190000080,1301.90,1301 90 00 - Other,"Lac; natural gums, resins, gum-resins, balsams and other natural oleoresins (excl. gum Arabic)"
http://data.europa.eu/xsp/cn2024/130211000080,1302.11,1302 11 00 -- Opium,Opium
http://data.europa.eu/xsp/cn2024/130212000080,1302.12,1302 12 00 -- Of liquorice,Extracts of liquorice (excl. that with a sucrose content by weight of > 10% or in the form of confectionery)
http://data.europa.eu/xsp/cn2024/130213000080,1302.13,1302 13 00 -- Of hops,Extracts of hops
http://data.europa.eu/xsp/cn2024/130214000080,1302.14,1302 14 00 -- Of ephedra,Saps and extracts of ephedra
http://data.europa.eu/xsp/cn2024/130219000080,1302.19,1302 19 -- Other,"Vegetable saps and extracts (excl. liquorice, hops, opium and ephedra)"
http://data.europa.eu/xsp/cn2024/130220000080,1302.20,"1302 20 - Pectic substances, pectinates and pectates","Pectic substances, pectinates and pectates"
http://data.europa.eu/xsp/cn2024/130231000080,1302.31,1302 31 00 -- Agar-agar,"Agar-agar, whether or not modified"
http://data.europa.eu/xsp/cn2024/130232000080,1302.32,"1302 32 -- Mucilages and thickeners, whether or not modified, derived from locust beans, locust bean seeds or guar seeds","Mucilages and thickeners, derived from locust beans, locust bean seeds or guar seeds, whether or not modified"
http://data.europa.eu/xsp/cn2024/130239000080,1302.39,1302 39 00 -- Other,"Mucilages and thickeners derived from vegetable products, whether or not modified (excl. from locust beans, locust bean seeds, guar seeds and agar-agar)"
http://data.europa.eu/xsp/cn2024/140110000080,1401.10,1401 10 00 - Bamboos,Bamboos
http://data.europa.eu/xsp/cn2024/140120000080,1401.20,1401 20 00 - Rattans,Rattans
http://data.europa.eu/xsp/cn2024/140190000080,1401.90,1401 90 00 - Other,"Reeds, rushes, osier, raffia, cleaned, bleached or dyed cereal straw, lime bark and other vegetable materials of a kind used primarily for plaiting (excl. bamboos and rattans)"
http://data.europa.eu/xsp/cn2024/140420000080,1404.20,1404 20 00 - Cotton linters,Cotton linters
http://data.europa.eu/xsp/cn2024/140490000080,1404.90,1404 90 00 - Other,Vegetable products n.e.s
http://data.europa.eu/xsp/cn2024/150110000080,1501.10,1501 10 - Lard,"Lard, rendered or otherwise extracted (excl. lard stearin and lard oil)"
http://data.europa.eu/xsp/cn2024/150120000080,1501.20,1501 20 - Other pig fat,"Pig fat, rendered or otherwise extracted (excl. lard)"
http://data.europa.eu/xsp/cn2024/150190000080,1501.90,1501 90 00 - Other,"Poultry fat, rendered or otherwise extracted"
http://data.europa.eu/xsp/cn2024/150210000080,1502.10,1502 10 - Tallow,"Tallow of bovine animals, sheep or goats (excl. oil and oleostearin)"
http://data.europa.eu/xsp/cn2024/150290000080,1502.90,1502 90 - Other,"Fats of bovine animals, sheep or goats (excl. tallow, oleostearin and oleo-oil)"
http://data.europa.eu/xsp/cn2024/150300000080,1503.00,"1503 00 Lard stearin, lard oil, oleostearin, oleo-oil and tallow oil, not emulsified or mixed or otherwise prepared","Lard stearin, lard oil, oleostearin, oleo-oil and tallow oil (excl. emulsified, mixed or otherwise prepared)"
http://data.europa.eu/xsp/cn2024/150410000080,1504.10,1504 10 - Fish-liver oils and their fractions,"Fish-liver oils and their fractions, whether or not refined (excl. chemically modified)"
http://data.europa.eu/xsp/cn2024/150420000080,1504.20,"1504 20 - Fats and oils and their fractions, of fish, other than liver oils","Fats and oils of fish and their fractions, whether or not refined (excl. liver oils and chemically modified)"
http://data.europa.eu/xsp/cn2024/150430000080,1504.30,"1504 30 - Fats and oils and their fractions, of marine mammals","Fats and oils and their fractions of marine mammals, whether or not refined (excl. chemically modified)"
http://data.europa.eu/xsp/cn2024/150500000080,1505.00,1505 00 Wool grease and fatty substances derived therefrom (including lanolin),"Wool grease and fatty substances derived therefrom, incl. lanolin"
http://data.europa.eu/xsp/cn2024/150600000080,1506.00,"1506 00 00 Other animal fats and oils and their fractions, whether or not refined, but not chemically modified","Other animal fats and oils and their fractions, whether or not refined, but not chemically modified (excl. pig fat, poultry fat, fats of bovine animals, sheep and goats, fats of fish and other marine animals, lard stearin, lard oil, oloestearin, oleo-oil, tallow oil, wool grease and fatty substances derived therefrom)"
http://data.europa.eu/xsp/cn2024/150710000080,1507.10,"1507 10 - Crude oil, whether or not degummed","Crude soya-bean oil, whether or not degummed"
http://data.europa.eu/xsp/cn2024/150790000080,1507.90,1507 90 - Other,"Soya-bean oil and its fractions, whether or not refined (excl. chemically modified and crude)"
http://data.europa.eu/xsp/cn2024/150810000080,1508.10,1508 10 - Crude oil,Crude groundnut oil
http://data.europa.eu/xsp/cn2024/150890000080,1508.90,1508 90 - Other,"Groundnut oil and its fractions, whether or not refined (excl. chemically modified and crude)"
http://data.europa.eu/xsp/cn2024/150920000080,1509.20,1509 20 00 - Extra virgin olive oil,"Extra virgin olive oil ""EU cat. 1"" obtained from the fruit of the olive tree solely by mechanical or other physical means under conditions that do not lead to deterioration of the oil, untreated"
http://data.europa.eu/xsp/cn2024/150930000080,1509.30,1509 30 00 - Virgin olive oil,"Virgin olive oil ""EU cat. 2"" obtained from the fruit of the olive tree solely by mechanical or other physical means under conditions that do not lead to deterioration of the oil, untreated"
